"code";"en_long_title";"lt_long_title";"date";"value";"power"
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-01";10208.5;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-02";10408.4;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-03";10428.0;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-04";10690.1;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-05";10774.5;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-06";10667.5;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-07";10884.0;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-08";11035.1;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-09";11052.4;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-10";11516.1;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-11";11815.4;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-12";12130.7;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2016-01";11826.1;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2016-02";11974.1;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2016-03";12069.5;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2016-04";12202.4;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2016-05";12105.5;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2016-06";12348.2;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2016-07";12493.8;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2016-08";12615.9;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2016-09";12921.3;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2016-10";13241.7;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2016-11";13318.1;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2016-12";14069.3;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2017-01";13631.7;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2017-02";13615.1;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2017-03";13789.3;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2017-04";13842.3;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2017-05";13871.6;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2017-06";13825.0;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2017-07";14107.1;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2017-08";14173.0;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2017-09";14325.5;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2017-10";14497.5;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2017-11";14678.6;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2017-12";15361.1;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2018-01";15021.3;1000000
"BPS.M.L21.A.1.U2.300.000.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Total; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Iš viso; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2018-02";15255.4;1000000
"BPS.M.L21.A.1.U2.300.200.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Euro; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Euras; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-01";9624.8;1000000
"BPS.M.L21.A.1.U2.300.200.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Euro; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Euras; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-02";9831.0;1000000
"BPS.M.L21.A.1.U2.300.200.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Euro; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Euras; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-03";9803.8;1000000
"BPS.M.L21.A.1.U2.300.200.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Euro; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Euras; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-04";10049.7;1000000
"BPS.M.L21.A.1.U2.300.200.LT.N.P____.E.SR";"Monetary financial institutions balance sheet and monetary statistics; Monthly; Overnight deposits; Total; Outstanding amounts; Euro area residents; Other general government and other resident sectors; Euro; Lithuania; Neither seasonally or working day adjusted; Monetary financial institutions and central government; Euro";"Pinigų finansų įstaigų balanso ir pinigų statistika; Mėnesinis; Vienadieniai indėliai; Iš viso; Likučiai; Euro zonos rezidentai; Kita valdžia ir kiti rezidentų sektoriai; Euras; Lietuva; Dėl sezoniškumo ir darbo dienos nepakoreguota; Pinigų finansų įstaigos ir centrinė valdžia; Euras";"2015-05";10104.2;1000000
